DP execution time (ns),Heuristic execution time (ns),DP solution,Heuristic solution,DP memory usage (bytes),Heuristic memory usage (bytes),Solutions are the same
754230176,1230391,256626,256590,200060004,40000,No
761997786,1203080,250284,250239,200060004,40000,No
769996467,1196407,261984,261951,200060004,40000,No
754940872,1203882,242513,242508,200060004,40000,No
758438826,1202950,244656,244637,200060004,40000,No
756398438,1195937,265256,265223,200060004,40000,No
763661547,1201047,258742,258734,200060004,40000,No
763706634,1211226,256550,256483,200060004,40000,No
751621638,1202589,252699,252689,200060004,40000,No
751508590,1229310,259880,259863,200060004,40000,No
752323956,1191078,256764,256764,200060004,40000,Yes
753806462,1201417,252478,252445,200060004,40000,No
754650861,1194365,255586,255583,200060004,40000,No
754169110,1217127,257753,257713,200060004,40000,No
761111038,1208922,255758,255715,200060004,40000,No
752453361,1201599,250882,250882,200060004,40000,Yes
758813314,1189986,256658,256615,200060004,40000,No
761763049,1219262,256860,256811,200060004,40000,No
770451210,1197540,254109,254098,200060004,40000,No
772776973,1209863,252667,252654,200060004,40000,No
769596709,1195707,260544,260527,200060004,40000,No
764915704,1217076,254498,254462,200060004,40000,No
755315881,1232978,258101,258051,200060004,40000,No
758127516,1202770,254585,254572,200060004,40000,No
753836554,1199805,256865,256823,200060004,40000,No
753194017,1195146,252969,252963,200060004,40000,No
762141498,1370725,263221,263221,200060004,40000,Yes
761641530,1204994,259076,259076,200060004,40000,Yes
758428503,1216566,252002,251972,200060004,40000,No
758189666,1260700,263584,263584,200060004,40000,Yes
753252402,1203833,270997,270934,200060004,40000,No
763090804,1693683,242220,242205,200060004,40000,No
753594037,1202389,259555,259537,200060004,40000,No
754077317,1197520,259362,259360,200060004,40000,No
759284337,1207559,260657,260596,200060004,40000,No
753792069,1235232,254534,254462,200060004,40000,No
757097732,1197851,255152,255120,200060004,40000,No
755890434,1208281,257841,257782,200060004,40000,No
753683058,1214403,251797,251797,200060004,40000,Yes
773714280,1220734,263547,263535,200060004,40000,No
769966237,1211437,254622,254608,200060004,40000,No
762648224,1206397,271467,271440,200060004,40000,No
759655773,1204905,270885,270885,200060004,40000,Yes
753318557,1200837,258602,258545,200060004,40000,No
764525401,1210976,274057,274019,200060004,40000,No
763645038,1208902,267208,267185,200060004,40000,No
756735521,1195617,244335,244334,200060004,40000,No
755228976,1217007,266919,266890,200060004,40000,No
753311091,1192892,254714,254683,200060004,40000,No
761371604,1220985,258667,258630,200060004,40000,No
757644448,1216617,249249,249208,200060004,40000,No
757506254,1223139,241535,241468,200060004,40000,No
757539148,1211647,259541,259501,200060004,40000,No
767046109,1227838,266244,266208,200060004,40000,No
759458808,1219532,256155,256105,200060004,40000,No
763025086,1264546,259445,259411,200060004,40000,No
764733349,1221356,249712,249696,200060004,40000,No
755259001,1190058,255667,255608,200060004,40000,No
769849739,1195827,248994,248949,200060004,40000,No
757078054,1212769,256816,256780,200060004,40000,No
777556383,1215305,244051,244005,200060004,40000,No
756203585,1196259,262158,262156,200060004,40000,No
758762936,1239199,267461,267443,200060004,40000,No
753274772,1204554,253844,253785,200060004,40000,No
754089557,1220975,259962,259929,200060004,40000,No
751781499,1218971,262248,262206,200060004,40000,No
754255440,1229742,258694,258687,200060004,40000,No
757504509,1203261,266732,266706,200060004,40000,No
753152163,1190168,261268,261268,200060004,40000,Yes
753133848,1207811,260355,260333,200060004,40000,No
752015086,1213912,254391,254391,200060004,40000,Yes
755734628,1220464,260617,260532,200060004,40000,No
760222180,1206399,239778,239741,200060004,40000,No
761672577,1232497,252437,252392,200060004,40000,No
756051480,1200918,253735,253718,200060004,40000,No
766833592,1207841,260172,260172,200060004,40000,Yes
780212089,1207540,256579,256566,200060004,40000,No
758707040,1204725,260503,260492,200060004,40000,No
758036139,1205296,264501,264501,200060004,40000,Yes
756809563,1276780,264723,264667,200060004,40000,No
763401049,1214664,255739,255701,200060004,40000,No
755541415,1202471,254463,254460,200060004,40000,No
753653826,1227127,244869,244837,200060004,40000,No
751999356,1209234,248267,248247,200060004,40000,No
762593717,1195187,258743,258719,200060004,40000,No
756256385,1203984,250475,250437,200060004,40000,No
755737850,1194627,262530,262517,200060004,40000,No
767508953,1211678,256487,256485,200060004,40000,No
759322492,1228270,252659,252571,200060004,40000,No
779797704,1221226,252520,252460,200060004,40000,No
762293933,1198353,245991,245969,200060004,40000,No
762837876,1208402,253903,253892,200060004,40000,No
758048823,1250831,249131,249078,200060004,40000,No
754892342,1223801,254681,254641,200060004,40000,No
755662500,1196400,252796,252783,200060004,40000,No
761058857,1204365,266609,266591,200060004,40000,No
783715651,1238209,263538,263538,200060004,40000,Yes
757997526,1203383,238408,238382,200060004,40000,No
750896975,1213813,262194,262174,200060004,40000,No
754671593,1203012,258572,258541,200060004,40000,No
753120867,1205146,253574,253552,200060004,40000,No
779051089,1257284,257671,257655,200060004,40000,No
760130343,1208252,238660,238649,200060004,40000,No
757280513,1218291,269053,269043,200060004,40000,No
766618684,1205878,257724,257666,200060004,40000,No
764971929,1229803,259182,259144,200060004,40000,No
758298813,1202501,254639,254635,200060004,40000,No
755027371,1206659,237808,237756,200060004,40000,No
762594972,1206018,257475,257454,200060004,40000,No
753315523,1192102,256270,256261,200060004,40000,No
752877353,1196160,251334,251334,200060004,40000,Yes
753012156,1192001,261583,261567,200060004,40000,No
752434309,1273585,256278,256262,200060004,40000,No
752015061,1211408,261277,261277,200060004,40000,Yes
755500990,1214364,256785,256743,200060004,40000,No
752668243,1205938,245643,245634,200060004,40000,No
755028180,1210898,260690,260660,200060004,40000,No
763506085,1199476,264557,264553,200060004,40000,No
757540860,1200377,258849,258837,200060004,40000,No
754519348,1184588,252590,252573,200060004,40000,No
762928913,1189767,260232,260210,200060004,40000,No
762856116,1207551,254014,253963,200060004,40000,No
765283345,1367863,269861,269824,200060004,40000,No
759907074,1203554,257061,257036,200060004,40000,No
754619049,1212701,253814,253767,200060004,40000,No
760069209,1203374,254252,254247,200060004,40000,No
763752649,1209935,263171,263133,200060004,40000,No
757597093,1206409,248342,248292,200060004,40000,No
752653976,1209014,258009,258009,200060004,40000,Yes
756698402,1194026,264643,264643,200060004,40000,Yes
763573345,1278665,254620,254594,200060004,40000,No
769264692,1207421,254739,254727,200060004,40000,No
757113747,1198263,259029,258968,200060004,40000,No
753538362,1217129,267931,267893,200060004,40000,No
753081272,1221027,252141,252131,200060004,40000,No
755284028,1209305,260764,260755,200060004,40000,No
778586729,1231486,276901,276844,200060004,40000,No
756407191,1199196,269239,269207,200060004,40000,No
754359509,1207892,257167,257126,200060004,40000,No
758492286,1223561,250477,250472,200060004,40000,No
753617165,1237718,252775,252769,200060004,40000,No
756940186,1227789,270285,270240,200060004,40000,No
750997827,1207471,248818,248818,200060004,40000,Yes
752752982,1190369,271797,271713,200060004,40000,No
751712314,1206680,250345,250291,200060004,40000,No
769964647,1205728,249857,249803,200060004,40000,No
751906719,1199406,255250,255213,200060004,40000,No
751822754,1194818,248750,248692,200060004,40000,No
762461305,1207992,245863,245829,200060004,40000,No
756038624,1208193,270638,270576,200060004,40000,No
761979558,1233640,248937,248897,200060004,40000,No
753253216,1255853,255717,255717,200060004,40000,Yes
751409678,1198724,247604,247559,200060004,40000,No
751285714,1197223,259501,259459,200060004,40000,No
759168913,1215396,252881,252816,200060004,40000,No
752201387,1200960,252349,252319,200060004,40000,No
753719614,1218703,258065,257985,200060004,40000,No
753267072,1235164,261633,261615,200060004,40000,No
753455486,1244712,253074,253067,200060004,40000,No
759444754,1215997,267079,267044,200060004,40000,No
751818609,1257626,256171,256158,200060004,40000,No
754235966,1216398,264402,264368,200060004,40000,No
765695995,1202022,253695,253668,200060004,40000,No
762303272,1275760,261359,261323,200060004,40000,No
759108394,1211489,255829,255809,200060004,40000,No
758765769,1196350,264663,264628,200060004,40000,No
752993969,1210909,260072,260035,200060004,40000,No
750752221,1206229,260941,260941,200060004,40000,Yes
751197542,1199537,246100,246061,200060004,40000,No
754234996,1224303,243806,243763,200060004,40000,No
752725885,1189638,254122,254064,200060004,40000,No
754331405,1209436,266995,266951,200060004,40000,No
766719184,1214395,269212,269190,200060004,40000,No
759864166,1205848,247829,247812,200060004,40000,No
759593497,1208453,250237,250216,200060004,40000,No
753806217,1193776,249040,248974,200060004,40000,No
763444324,1222309,250498,250476,200060004,40000,No
771925971,1191131,254639,254604,200060004,40000,No
757588625,1206520,259652,259634,200060004,40000,No
762164022,1278526,249558,249529,200060004,40000,No
779890467,1212872,251236,251155,200060004,40000,No
774431546,1241687,260561,260486,200060004,40000,No
776787148,1480486,241675,241639,200060004,40000,No
787200913,1198786,244539,244464,200060004,40000,No
786234385,1203625,247452,247381,200060004,40000,No
767011377,1201231,269356,269325,200060004,40000,No
764811047,1201941,247893,247892,200060004,40000,No
766056198,1198225,254036,254032,200060004,40000,No
777194276,1239893,259883,259867,200060004,40000,No
770198615,1308141,256305,256303,200060004,40000,No
764447504,1211580,243265,243265,200060004,40000,Yes
761616265,1206029,254350,254299,200060004,40000,No
782652888,1205528,251293,251251,200060004,40000,No
763088795,1200169,257961,257934,200060004,40000,No
760734896,1201120,251336,251303,200060004,40000,No
760931326,1255864,270558,270521,200060004,40000,No
768369551,1262125,262082,262008,200060004,40000,No
770247274,1211791,264379,264379,200060004,40000,Yes
771561731,1239392,248694,248670,200060004,40000,No
782695411,1230245,262483,262462,200060004,40000,No
774401433,1215627,252386,252373,200060004,40000,No
777790991,1236557,264517,264476,200060004,40000,No
755168581,1193566,264520,264479,200060004,40000,No
753769969,1189869,251578,251513,200060004,40000,No
755951433,1201090,253253,253224,200060004,40000,No
763434874,1216720,258193,258174,200060004,40000,No
751762017,1220177,258839,258828,200060004,40000,No
759183716,1199537,254703,254654,200060004,40000,No
761867115,1518307,252401,252359,200060004,40000,No
766169158,1194939,254117,254064,200060004,40000,No
756397419,1241085,260387,260317,200060004,40000,No
776479483,1207943,262269,262213,200060004,40000,No
756915414,1201211,255717,255678,200060004,40000,No
763798065,1202503,246671,246603,200060004,40000,No
758953397,1228562,252396,252390,200060004,40000,No
755504327,1237259,262909,262907,200060004,40000,No
755083334,1212472,257743,257693,200060004,40000,No
756563738,1194338,252665,252622,200060004,40000,No
755866575,1193607,256774,256756,200060004,40000,No
756737075,1216188,259342,259315,200060004,40000,No
768814834,1199929,264979,264940,200060004,40000,No
756477494,1204867,253497,253480,200060004,40000,No
757693200,1200259,250841,250828,200060004,40000,No
754636167,1204978,258588,258585,200060004,40000,No
750885188,1198165,256432,256420,200060004,40000,No
758058516,1240575,253896,253857,200060004,40000,No
766764811,1207963,256916,256895,200060004,40000,No
756728092,1219215,254289,254269,200060004,40000,No
758269303,1210317,253111,253075,200060004,40000,No
757720037,1241948,254160,254146,200060004,40000,No
754208235,1219346,257288,257245,200060004,40000,No
771092926,1216109,249397,249394,200060004,40000,No
769812837,1199357,234240,234175,200060004,40000,No
757129593,1267415,243932,243914,200060004,40000,No
756571120,1213835,255289,255255,200060004,40000,No
756751589,1209295,261260,261252,200060004,40000,No
757984371,1201081,251126,251099,200060004,40000,No
756616034,1220918,246930,246911,200060004,40000,No
757644988,1228252,262466,262432,200060004,40000,No
760826876,1209066,266618,266608,200060004,40000,No
763173504,1207193,253648,253591,200060004,40000,No
768503595,1205750,244715,244702,200060004,40000,No
759229447,1221950,260369,260302,200060004,40000,No
755112737,1221459,253247,253217,200060004,40000,No
765374334,1196472,266719,266715,200060004,40000,No
759840617,1205760,255991,255981,200060004,40000,No
756449300,1212482,240192,240159,200060004,40000,No
756686936,1198166,261722,261714,200060004,40000,No
756379327,1202233,269110,269110,200060004,40000,Yes
760671586,1217682,252308,252260,200060004,40000,No
758548027,1220227,272425,272377,200060004,40000,No
763760457,1210178,257055,256990,200060004,40000,No
766923953,1221029,268065,268050,200060004,40000,No
768929970,1199758,264076,264064,200060004,40000,No
754452895,1218975,244602,244590,200060004,40000,No
768663033,1220268,248149,248141,200060004,40000,No
756570407,1201852,250207,250202,200060004,40000,No
756346167,1238282,246545,246514,200060004,40000,No
767173197,1197935,258154,258131,200060004,40000,No
765146480,1200129,258229,258181,200060004,40000,No
757342957,1210058,251890,251851,200060004,40000,No
756918580,1208645,264846,264828,200060004,40000,No
759556735,1223704,269317,269299,200060004,40000,No
758648382,1193708,258865,258865,200060004,40000,Yes
758515400,1222802,256050,256032,200060004,40000,No
754439557,1246507,255403,255371,200060004,40000,No
760903525,1242309,263658,263617,200060004,40000,No
774526480,1345012,247709,247709,200060004,40000,Yes
798753759,1270993,260951,260951,200060004,40000,Yes
796686307,1239875,256463,256433,200060004,40000,No
796975853,1224405,263115,263108,200060004,40000,No
787072938,1357336,259571,259569,200060004,40000,No
789311351,1200320,259423,259376,200060004,40000,No
802040195,1313022,248530,248524,200060004,40000,No
768027489,1234624,251626,251576,200060004,40000,No
774907332,1201382,248042,248017,200060004,40000,No
758057807,1210218,257243,257224,200060004,40000,No
755376657,1207733,251746,251678,200060004,40000,No
767566285,1190792,249812,249782,200060004,40000,No
755390894,1206141,242122,242120,200060004,40000,No
752827304,1209587,266465,266456,200060004,40000,No
755428790,1205360,252069,252037,200060004,40000,No
767025702,1209758,259321,259285,200060004,40000,No
756411499,1204949,258532,258475,200060004,40000,No
762270088,1215960,245537,245521,200060004,40000,No
766986114,1219817,264731,264726,200060004,40000,No
764294194,1213345,264702,264685,200060004,40000,No
760022942,1213094,255792,255732,200060004,40000,No
756692179,1206521,266186,266161,200060004,40000,No
755204977,1190742,262827,262806,200060004,40000,No
756660244,1223564,250937,250919,200060004,40000,No
761754576,1202094,263990,263978,200060004,40000,No
761073102,1213124,260899,260870,200060004,40000,No
771194217,1812853,263832,263827,200060004,40000,No
758015229,1204117,253263,253263,200060004,40000,Yes
763629200,1195380,258584,258532,200060004,40000,No
758286178,1219346,256533,256502,200060004,40000,No
759039966,1201723,259422,259397,200060004,40000,No
774829735,1183419,249702,249693,200060004,40000,No
750959677,1224556,256496,256453,200060004,40000,No
754676626,1196883,269360,269360,200060004,40000,Yes
752015623,1221130,245052,244998,200060004,40000,No
779681224,1213625,257985,257963,200060004,40000,No
788857803,1208115,243596,243556,200060004,40000,No
765118692,1205530,248624,248606,200060004,40000,No
760277383,1198957,242178,242161,200060004,40000,No
754137559,1199419,257238,257236,200060004,40000,No
768756746,1237160,249429,249369,200060004,40000,No
770294371,1203366,254280,254216,200060004,40000,No
794167716,1219176,259006,258929,200060004,40000,No
764475560,1249513,246276,246250,200060004,40000,No
753877020,1197896,260370,260370,200060004,40000,Yes
753860948,1221781,247272,247226,200060004,40000,No
754113443,1210148,257028,256996,200060004,40000,No
759345713,1210339,251771,251725,200060004,40000,No
757103247,1221841,259664,259635,200060004,40000,No
757968355,1193137,266387,266351,200060004,40000,No
757421415,1204038,241224,241169,200060004,40000,No
757929920,1191043,249008,249003,200060004,40000,No
764172503,1224215,260333,260323,200060004,40000,No
759850883,1207343,265196,265179,200060004,40000,No
766614279,1186214,258299,258299,200060004,40000,Yes
774070669,1233764,253518,253506,200060004,40000,No
761504973,1202124,270436,270377,200060004,40000,No
756300859,1187707,250326,250293,200060004,40000,No
760851098,1230247,244133,244128,200060004,40000,No
756491567,1210660,253686,253668,200060004,40000,No
754774550,1215469,253300,253273,200060004,40000,No
755159171,1206853,266179,266179,200060004,40000,Yes
755114155,1215920,244995,244947,200060004,40000,No
772547767,1205330,252870,252855,200060004,40000,No
758032707,1202856,259651,259600,200060004,40000,No
757040616,1208636,245530,245520,200060004,40000,No
761439860,1201673,249359,249338,200060004,40000,No
774075968,1213005,240755,240735,200060004,40000,No
753258018,1210149,256591,256591,200060004,40000,Yes
753977811,1200100,243519,243467,200060004,40000,No
762033479,1190251,262817,262781,200060004,40000,No
757613555,1212003,252923,252881,200060004,40000,No
759657572,1190021,261707,261693,200060004,40000,No
755921993,1208567,254136,254136,200060004,40000,Yes
779972779,1200090,254719,254684,200060004,40000,No
765275978,1215740,261494,261464,200060004,40000,No
788712147,1218855,251537,251514,200060004,40000,No
783945887,1205491,245405,245378,200060004,40000,No
778499857,1217643,257635,257600,200060004,40000,No
754495414,1273348,256265,256230,200060004,40000,No
774252395,1202585,257181,257091,200060004,40000,No
758359288,1226631,250940,250920,200060004,40000,No
752358242,1208386,246446,246436,200060004,40000,No
757074824,1185363,248687,248654,200060004,40000,No
755114771,1217243,268835,268812,200060004,40000,No
755981721,1218816,256191,256093,200060004,40000,No
752794133,1202465,263269,263228,200060004,40000,No
753098203,1205150,263929,263925,200060004,40000,No
753832065,1198857,262392,262352,200060004,40000,No
785701742,1245065,257438,257414,200060004,40000,No
762733917,1196705,251425,251386,200060004,40000,No
777210552,1280812,256582,256582,200060004,40000,Yes
765479305,1254603,250219,250212,200060004,40000,No
806112009,1219267,252636,252622,200060004,40000,No
757168455,1186405,247125,247088,200060004,40000,No
754632796,1216802,240591,240591,200060004,40000,Yes
753677375,1226160,255004,254961,200060004,40000,No
755032586,1210240,249478,249383,200060004,40000,No
788106102,1215990,251464,251425,200060004,40000,No
754515986,1188258,252119,252107,200060004,40000,No
764624094,1189962,253416,253358,200060004,40000,No
758034982,1198077,255502,255464,200060004,40000,No
757679840,1251267,257497,257493,200060004,40000,No
761705288,1199961,237344,237301,200060004,40000,No
761446088,1195412,246697,246665,200060004,40000,No
759218131,1229136,258916,258906,200060004,40000,No
752706953,1221411,250094,250094,200060004,40000,Yes
764153382,1199380,247235,247235,200060004,40000,Yes
754611282,1215369,254506,254466,200060004,40000,No
776550150,1199701,251077,251053,200060004,40000,No
770730574,1216402,257088,257045,200060004,40000,No
754066820,1214988,254796,254757,200060004,40000,No
761239910,1190643,249103,249067,200060004,40000,No
762501434,1210300,247222,247197,200060004,40000,No
758427568,1214598,247647,247585,200060004,40000,No
763459815,1223746,239872,239863,200060004,40000,No
764898602,1202004,258178,258141,200060004,40000,No
756479981,1205952,247509,247509,200060004,40000,Yes
757235803,1226000,249765,249719,200060004,40000,No
756374818,1192276,258862,258796,200060004,40000,No
758377557,1200652,258237,258237,200060004,40000,Yes
757093685,1203988,258782,258776,200060004,40000,No
754254696,1198488,275992,275992,200060004,40000,Yes
754674623,1211763,254723,254660,200060004,40000,No
756553841,1194580,258854,258778,200060004,40000,No
756564877,1195713,251692,251692,200060004,40000,Yes
760205545,1199179,251840,251840,200060004,40000,Yes
766198754,1204659,252957,252949,200060004,40000,No
755064774,1195432,272715,272702,200060004,40000,No
755496725,1206183,249853,249836,200060004,40000,No
755871749,1225199,240660,240609,200060004,40000,No
755484948,1192136,255709,255671,200060004,40000,No
755938519,1226691,244315,244289,200060004,40000,No
756565827,1195131,259140,259088,200060004,40000,No
754610151,1207144,263280,263248,200060004,40000,No
757590573,1213216,248960,248888,200060004,40000,No
756803958,1210301,258989,258986,200060004,40000,No
753618342,1231931,252770,252717,200060004,40000,No
753302545,1190693,261435,261399,200060004,40000,No
759789866,1192046,258365,258314,200060004,40000,No
756534730,1212936,260079,260066,200060004,40000,No
772114159,1195803,259900,259883,200060004,40000,No
757770501,1238473,262061,262040,200060004,40000,No
763676718,1195773,265458,265407,200060004,40000,No
763903161,1210590,257025,257020,200060004,40000,No
783929230,1194380,247414,247358,200060004,40000,No
755683367,1206573,259223,259200,200060004,40000,No
757250218,1198448,244542,244515,200060004,40000,No
755100364,1200482,246203,246162,200060004,40000,No
762779349,1207696,244383,244327,200060004,40000,No
765555355,1197676,259263,259253,200060004,40000,No
766463867,1197296,252175,252122,200060004,40000,No
760149546,1218646,250150,250121,200060004,40000,No
756967827,1186125,253653,253600,200060004,40000,No
760389310,1209288,240697,240677,200060004,40000,No
759037030,1207035,249069,249069,200060004,40000,Yes
762519739,1215370,251996,251961,200060004,40000,No
755598935,1199069,240099,240045,200060004,40000,No
759269017,1245948,257071,257027,200060004,40000,No
753126701,1218617,253740,253740,200060004,40000,Yes
783855991,1214558,258958,258919,200060004,40000,No
757218375,1241890,260805,260751,200060004,40000,No
752693886,1202366,267881,267858,200060004,40000,No
751727121,1192898,251960,251928,200060004,40000,No
754078991,1205342,247041,247014,200060004,40000,No
755888747,1215049,257758,257725,200060004,40000,No
753807751,1221852,256551,256526,200060004,40000,No
752292102,1228255,253132,253117,200060004,40000,No
754959958,1204009,263723,263691,200060004,40000,No
759579078,1372577,259380,259380,200060004,40000,Yes
763933910,1220500,249173,249147,200060004,40000,No
755222931,1223045,253457,253457,200060004,40000,Yes
774178229,1190864,252086,252038,200060004,40000,No
752161297,1194311,255576,255571,200060004,40000,No
753854153,1208307,253043,252979,200060004,40000,No
752876898,1208748,265641,265595,200060004,40000,No
754829275,1209840,260206,260162,200060004,40000,No
751582573,1210290,253766,253758,200060004,40000,No
754766930,1256238,252420,252398,200060004,40000,No
753883401,1219177,250697,250688,200060004,40000,No
756784446,1218176,252327,252303,200060004,40000,No
757940561,1210752,265886,265871,200060004,40000,No
753269334,1218636,254565,254542,200060004,40000,No
756120082,1202306,267073,267067,200060004,40000,No
755522895,1213547,259034,259014,200060004,40000,No
753726466,1203017,252889,252865,200060004,40000,No
753361194,1211764,255975,255944,200060004,40000,No
757753036,1210301,258150,258110,200060004,40000,No
755464601,1213026,260064,260017,200060004,40000,No
762527648,1237532,271647,271580,200060004,40000,No
756845958,1188029,250370,250352,200060004,40000,No
755268020,1209259,249477,249458,200060004,40000,No
754849357,1207706,257413,257387,200060004,40000,No
753696953,1200863,243075,243059,200060004,40000,No
763873648,1300260,251752,251734,200060004,40000,No
772882772,1207275,250413,250395,200060004,40000,No
759117898,1225219,260413,260413,200060004,40000,Yes
758243007,1203198,264729,264651,200060004,40000,No
752602633,1229788,263908,263877,200060004,40000,No
757396433,1232472,254538,254503,200060004,40000,No
754882712,1207736,263347,263315,200060004,40000,No
755972013,1196646,248709,248703,200060004,40000,No
754663923,1207836,254343,254273,200060004,40000,No
758134150,1212476,264875,264822,200060004,40000,No
785961781,1211343,255054,255028,200060004,40000,No
754533908,1243283,255743,255717,200060004,40000,No
763433187,1199981,249127,249127,200060004,40000,Yes
753476007,1202557,248578,248530,200060004,40000,No
752167727,1198599,249385,249364,200060004,40000,No
754852505,1196876,262288,262267,200060004,40000,No
752190784,1196916,251501,251497,200060004,40000,No
764915902,1309498,246166,246147,200060004,40000,No
791280028,1219228,261667,261656,200060004,40000,No
754171606,1204761,262027,261965,200060004,40000,No
752176132,1213998,250058,250051,200060004,40000,No
764605605,1253443,245086,245075,200060004,40000,No
757669577,1237613,261470,261418,200060004,40000,No
757380409,1208858,256433,256351,200060004,40000,No
769665111,1211233,264554,264554,200060004,40000,Yes
755648378,1192728,251163,251150,200060004,40000,No
776532305,1221131,259966,259939,200060004,40000,No
790135441,1205772,244457,244418,200060004,40000,No
765082229,1202887,259806,259795,200060004,40000,No
755390027,1194191,238391,238350,200060004,40000,No
756450010,1202236,263435,263387,200060004,40000,No
756355898,1231461,247219,247207,200060004,40000,No
756486302,1206473,250631,250590,200060004,40000,No
756968016,1191486,258365,258332,200060004,40000,No
755815148,1198580,236929,236929,200060004,40000,Yes
755244929,1215310,236542,236460,200060004,40000,No
754006802,1198218,249132,249080,200060004,40000,No
755928781,1207927,241321,241303,200060004,40000,No
767027897,1194912,247807,247782,200060004,40000,No
756130222,1205141,259477,259477,200060004,40000,Yes
760732695,1207166,253244,253186,200060004,40000,No
764905747,1236681,259825,259775,200060004,40000,No
756333425,1201044,260025,260025,200060004,40000,Yes
751699716,1211254,263466,263462,200060004,40000,No
759323793,1216823,255101,255101,200060004,40000,Yes
759188045,1222484,251250,251250,200060004,40000,Yes
757129640,1246890,270225,270220,200060004,40000,No
769887484,1210541,256541,256501,200060004,40000,No
758138934,1223467,249673,249670,200060004,40000,No
756370859,1203088,255077,255077,200060004,40000,Yes
757179379,1211063,264474,264468,200060004,40000,No
756392761,1205021,254342,254306,200060004,40000,No
754249416,1193189,253261,253261,200060004,40000,Yes
785706360,1217675,251640,251619,200060004,40000,No
799297857,1743707,254877,254829,200060004,40000,No
791473074,1262881,258500,258452,200060004,40000,No
787381236,1311482,261852,261796,200060004,40000,No
835170959,1217235,252955,252929,200060004,40000,No
797788298,1219068,250642,250628,200060004,40000,No
756450942,1240668,256955,256950,200060004,40000,No
756549763,1203559,257888,257872,200060004,40000,No
768597339,1224619,248868,248846,200060004,40000,No
760642853,1222024,244428,244363,200060004,40000,No
761058903,1209901,266721,266680,200060004,40000,No
758494983,1229447,273849,273832,200060004,40000,No
765283037,1210752,263888,263816,200060004,40000,No
780626436,1396573,246718,246682,200060004,40000,No
798508754,1216093,252534,252471,200060004,40000,No
815216026,1688994,253501,253501,200060004,40000,Yes
787667720,1264664,241202,241202,200060004,40000,Yes
771029771,1201556,251625,251594,200060004,40000,No
783392172,1207447,260105,260077,200060004,40000,No
770359591,1194853,245964,245932,200060004,40000,No
757074822,1195354,255490,255447,200060004,40000,No
757995964,1207557,254414,254363,200060004,40000,No
758063077,1212425,266185,266161,200060004,40000,No
756611016,1200864,253981,253933,200060004,40000,No
756228430,1208929,261147,261095,200060004,40000,No
755505683,1197327,258396,258370,200060004,40000,No
759285985,1208478,257272,257233,200060004,40000,No
762842727,1196546,254059,254048,200060004,40000,No
758820980,1260747,254111,254083,200060004,40000,No
757404856,1249216,257803,257738,200060004,40000,No
755723882,1206063,251636,251589,200060004,40000,No
759840230,1202698,267657,267647,200060004,40000,No
757605743,1200202,249891,249884,200060004,40000,No
