DP execution time (ns),Heuristic execution time (ns),DP solution,Heuristic solution,DP memory usage (bytes),Heuristic memory usage (bytes),Solutions are the same
38532943,7074,2624,2624,10200204,400,Yes
37301781,6933,2026,2026,10200204,400,Yes
37535756,7805,2389,2389,10200204,400,Yes
38937493,7184,2874,2874,10200204,400,Yes
37685000,10260,2980,2980,10200204,400,Yes
37998556,7674,2804,2804,10200204,400,Yes
38392025,7665,2372,2372,10200204,400,Yes
37304837,8246,2673,2673,10200204,400,Yes
37052276,7244,2596,2596,10200204,400,Yes
37182794,6913,2351,2351,10200204,400,Yes
37065462,6572,2596,2596,10200204,400,Yes
36832879,6903,2692,2692,10200204,400,Yes
36948348,7043,2714,2714,10200204,400,Yes
36956143,6954,2733,2733,10200204,400,Yes
37838411,7775,2416,2416,10200204,400,Yes
37364109,7243,2465,2465,10200204,400,Yes
37063318,7113,2397,2397,10200204,400,Yes
37088174,7575,2814,2814,10200204,400,Yes
36798073,6142,2277,2277,10200204,400,Yes
37177775,7124,2435,2435,10200204,400,Yes
42704999,6953,2439,2439,10200204,400,Yes
37413222,7064,2413,2413,10200204,400,Yes
37275541,7925,2608,2608,10200204,400,Yes
37347406,6813,2844,2844,10200204,400,Yes
36923891,6783,2191,2191,10200204,400,Yes
36955291,7154,2803,2803,10200204,400,Yes
36911538,7194,2376,2376,10200204,400,Yes
36997071,8276,2625,2625,10200204,400,Yes
37285058,8035,2346,2346,10200204,400,Yes
37888336,7174,2846,2846,10200204,400,Yes
37009905,7434,2723,2723,10200204,400,Yes
36930073,7044,2616,2616,10200204,400,Yes
36894225,6943,2829,2829,10200204,400,Yes
36993824,6853,2785,2785,10200204,400,Yes
36961884,7394,2447,2447,10200204,400,Yes
37232428,7133,2511,2511,10200204,400,Yes
37172434,6662,2443,2443,10200204,400,Yes
37270300,6933,2808,2808,10200204,400,Yes
37315526,7634,2268,2268,10200204,400,Yes
37457095,7664,2361,2361,10200204,400,Yes
36929893,7013,2402,2402,10200204,400,Yes
37141556,6692,2517,2517,10200204,400,Yes
37138780,6964,2732,2732,10200204,400,Yes
37179117,7193,2728,2728,10200204,400,Yes
36959529,6442,2533,2533,10200204,400,Yes
37083525,6974,2786,2786,10200204,400,Yes
37305968,6392,2205,2205,10200204,400,Yes
36942126,6743,2495,2495,10200204,400,Yes
36968576,7093,2539,2539,10200204,400,Yes
38391994,7575,2309,2309,10200204,400,Yes
37092742,6603,2441,2441,10200204,400,Yes
36993703,7263,2420,2420,10200204,400,Yes
37098363,6723,2740,2740,10200204,400,Yes
36804384,7143,2613,2613,10200204,400,Yes
38305759,7704,2849,2849,10200204,400,Yes
37366212,7454,2772,2772,10200204,400,Yes
37501229,7695,2534,2534,10200204,400,Yes
37812641,7114,2542,2542,10200204,400,Yes
36943969,7675,2386,2386,10200204,400,Yes
37004674,7695,2706,2706,10200204,400,Yes
38635257,6592,2714,2714,10200204,400,Yes
37341795,7405,2805,2805,10200204,400,Yes
40856452,8205,2589,2589,10200204,400,Yes
41366672,7564,2501,2501,10200204,400,Yes
37419945,7103,2247,2247,10200204,400,Yes
37739252,7484,2536,2536,10200204,400,Yes
37018811,7023,2125,2125,10200204,400,Yes
38181613,7594,2599,2599,10200204,400,Yes
37468146,6933,2595,2595,10200204,400,Yes
37882664,7684,2060,2060,10200204,400,Yes
37837118,7995,2953,2953,10200204,400,Yes
37131125,6993,2586,2586,10200204,400,Yes
36936535,6673,2471,2471,10200204,400,Yes
37012328,7745,2440,2440,10200204,400,Yes
36831625,6823,2048,2048,10200204,400,Yes
37005655,7213,2401,2401,10200204,400,Yes
36888372,6904,2637,2637,10200204,400,Yes
36835422,6773,2631,2631,10200204,400,Yes
37039650,6653,2520,2520,10200204,400,Yes
37039300,7043,2349,2349,10200204,400,Yes
37143067,7294,2663,2663,10200204,400,Yes
37008551,6673,2222,2222,10200204,400,Yes
37058917,7395,2441,2441,10200204,400,Yes
37281650,7684,2612,2612,10200204,400,Yes
37325734,7564,2237,2237,10200204,400,Yes
37102941,6292,2258,2258,10200204,400,Yes
37080527,6762,2762,2762,10200204,400,Yes
36995516,7274,2200,2200,10200204,400,Yes
37207739,6893,2330,2330,10200204,400,Yes
36896498,7304,2306,2306,10200204,400,Yes
36994053,6422,2490,2490,10200204,400,Yes
36903962,6402,2296,2296,10200204,400,Yes
36916034,6823,2691,2691,10200204,400,Yes
36794514,6432,2596,2596,10200204,400,Yes
36928038,6532,2482,2482,10200204,400,Yes
36965870,6753,2709,2709,10200204,400,Yes
36943086,6553,2627,2627,10200204,400,Yes
37011166,6783,2427,2427,10200204,400,Yes
36963455,6613,2628,2628,10200204,400,Yes
36910745,7645,2494,2494,10200204,400,Yes
37013280,6402,2403,2403,10200204,400,Yes
37053005,6352,2648,2648,10200204,400,Yes
36992560,7224,2613,2613,10200204,400,Yes
37106326,7023,2577,2577,10200204,400,Yes
36971710,7024,2661,2661,10200204,400,Yes
37222217,6873,2241,2241,10200204,400,Yes
36924300,6323,2730,2730,10200204,400,Yes
37030431,6713,2590,2590,10200204,400,Yes
36764656,6773,2243,2243,10200204,400,Yes
38437418,15319,2052,2052,10200204,400,Yes
40617305,7624,2371,2371,10200204,400,Yes
40284892,8216,2701,2701,10200204,400,Yes
38347888,12854,2607,2607,10200204,400,Yes
39888399,8115,2532,2532,10200204,400,Yes
44677669,8706,2766,2766,10200204,400,Yes
39850416,7965,2644,2644,10200204,400,Yes
38758590,8005,2739,2739,10200204,400,Yes
38751937,8607,2507,2507,10200204,400,Yes
38305076,6903,2796,2796,10200204,400,Yes
39032401,7404,2510,2510,10200204,400,Yes
38740826,7725,2382,2382,10200204,400,Yes
37335022,7204,2159,2159,10200204,400,Yes
37317218,6903,2629,2629,10200204,400,Yes
37830565,8246,2505,2505,10200204,400,Yes
37719923,6863,2529,2529,10200204,400,Yes
37212689,7163,2554,2554,10200204,400,Yes
37178673,7304,2458,2458,10200204,400,Yes
37239739,6893,2470,2470,10200204,400,Yes
37345441,7424,2505,2505,10200204,400,Yes
38035924,7344,2345,2345,10200204,400,Yes
37175427,6652,2759,2759,10200204,400,Yes
37169626,6833,2359,2359,10200204,400,Yes
37041272,6492,2864,2864,10200204,400,Yes
37340761,7875,2228,2228,10200204,400,Yes
39470082,8075,2600,2600,10200204,400,Yes
38186952,7725,2424,2424,10200204,400,Yes
37548136,8046,2362,2362,10200204,400,Yes
37479676,7303,2541,2541,10200204,400,Yes
37690346,7835,2582,2582,10200204,400,Yes
38170330,8055,2599,2599,10200204,400,Yes
38578195,7825,2752,2752,10200204,400,Yes
38095367,7535,2516,2516,10200204,400,Yes
37564928,6843,2626,2626,10200204,400,Yes
37679406,7594,2834,2834,10200204,400,Yes
37802280,7935,2635,2635,10200204,400,Yes
37900727,7634,2439,2439,10200204,400,Yes
37597580,8115,2567,2567,10200204,400,Yes
37671752,7094,2706,2706,10200204,400,Yes
37282871,6833,2175,2175,10200204,400,Yes
37484175,7725,2759,2759,10200204,400,Yes
37814022,7565,2806,2806,10200204,400,Yes
37265449,7324,2302,2302,10200204,400,Yes
37587781,7604,2746,2746,10200204,400,Yes
37472562,8066,2626,2626,10200204,400,Yes
37339418,7053,2572,2572,10200204,400,Yes
37699453,7935,2811,2811,10200204,400,Yes
37286588,14558,2679,2679,10200204,400,Yes
37763315,7374,2755,2755,10200204,400,Yes
37534158,7685,2731,2731,10200204,400,Yes
37385426,7495,2441,2441,10200204,400,Yes
37556191,7735,2845,2845,10200204,400,Yes
42329341,11492,2679,2679,10200204,400,Yes
50130620,12214,2743,2743,10200204,400,Yes
40080934,9488,2627,2627,10200204,400,Yes
39724996,8476,2418,2418,10200204,400,Yes
39519255,7885,2379,2379,10200204,400,Yes
39083176,8537,2613,2613,10200204,400,Yes
39278588,8296,2375,2375,10200204,400,Yes
38312299,8406,2549,2549,10200204,400,Yes
37695556,7324,2452,2452,10200204,400,Yes
37437275,7044,2403,2403,10200204,400,Yes
37626624,7313,2270,2270,10200204,400,Yes
37429589,7414,2782,2782,10200204,400,Yes
37236592,7203,1957,1957,10200204,400,Yes
37476319,7143,2409,2409,10200204,400,Yes
37961812,7765,2691,2691,10200204,400,Yes
37024770,7544,2389,2389,10200204,400,Yes
37646542,7143,2334,2334,10200204,400,Yes
37191156,7825,2643,2643,10200204,400,Yes
37002577,7545,2629,2629,10200204,400,Yes
37900755,7624,2470,2470,10200204,400,Yes
37679825,7474,2207,2207,10200204,400,Yes
38104382,7765,2339,2339,10200204,400,Yes
37941843,6883,2469,2469,10200204,400,Yes
37578863,7444,2714,2714,10200204,400,Yes
38820044,6933,2617,2617,10200204,400,Yes
37060347,10159,2892,2892,10200204,400,Yes
37210533,7484,2527,2527,10200204,400,Yes
37414631,7935,2584,2584,10200204,400,Yes
37324710,7304,2309,2309,10200204,400,Yes
37243545,8185,2366,2366,10200204,400,Yes
37309872,7083,2975,2975,10200204,400,Yes
37018497,7334,2317,2317,10200204,400,Yes
37127314,7344,2068,2068,10200204,400,Yes
37182991,6953,2630,2630,10200204,400,Yes
37545600,7013,2599,2599,10200204,400,Yes
37827686,7795,2617,2617,10200204,400,Yes
37297548,6793,2449,2449,10200204,400,Yes
36862219,7986,2470,2470,10200204,400,Yes
37256620,7114,2422,2422,10200204,400,Yes
38205455,7094,2664,2664,10200204,400,Yes
37393600,7414,2596,2596,10200204,400,Yes
38024511,8146,2721,2721,10200204,400,Yes
36873161,7224,2564,2564,10200204,400,Yes
37132654,7485,2327,2327,10200204,400,Yes
37040710,6282,2286,2286,10200204,400,Yes
37000963,7204,2610,2610,10200204,400,Yes
37613969,7634,2984,2984,10200204,400,Yes
37807577,7314,2681,2681,10200204,400,Yes
37551300,7865,2893,2893,10200204,400,Yes
37036281,6703,2391,2391,10200204,400,Yes
37070095,7013,2803,2803,10200204,400,Yes
37502207,6652,2436,2436,10200204,400,Yes
37560938,7284,2831,2831,10200204,400,Yes
37088730,6853,2162,2162,10200204,400,Yes
37017114,7093,2396,2396,10200204,400,Yes
37040688,6913,2514,2514,10200204,400,Yes
36794801,6603,2511,2511,10200204,400,Yes
37166118,7544,2147,2147,10200204,400,Yes
37168922,7083,2891,2891,10200204,400,Yes
37511845,6342,2547,2547,10200204,400,Yes
37267650,7153,2430,2430,10200204,400,Yes
37177859,7794,2660,2660,10200204,400,Yes
37780567,6522,2660,2660,10200204,400,Yes
37611264,6973,2441,2441,10200204,400,Yes
36866768,7254,2556,2556,10200204,400,Yes
36947873,6913,2425,2425,10200204,400,Yes
36894110,6543,2316,2316,10200204,400,Yes
37418748,6713,2594,2594,10200204,400,Yes
36887457,7124,2333,2333,10200204,400,Yes
37191155,7203,2817,2817,10200204,400,Yes
37092377,7094,2646,2646,10200204,400,Yes
36879692,7113,2498,2498,10200204,400,Yes
36889060,7374,2590,2590,10200204,400,Yes
36943723,6924,2229,2229,10200204,400,Yes
36994390,6883,2252,2252,10200204,400,Yes
36819818,7204,2591,2591,10200204,400,Yes
36993919,6573,2296,2296,10200204,400,Yes
36877948,6382,2260,2260,10200204,400,Yes
38509352,7935,2511,2511,10200204,400,Yes
37085373,7394,2527,2527,10200204,400,Yes
38163975,6823,2733,2733,10200204,400,Yes
36974742,7735,2511,2511,10200204,400,Yes
37306404,7004,2545,2545,10200204,400,Yes
37047421,6442,2468,2468,10200204,400,Yes
36766607,6853,2464,2464,10200204,400,Yes
37308326,7694,2783,2783,10200204,400,Yes
37252962,6883,2640,2640,10200204,400,Yes
36901393,6913,2765,2765,10200204,400,Yes
36777728,7415,2289,2289,10200204,400,Yes
36796553,6623,2556,2556,10200204,400,Yes
36850296,6813,2281,2281,10200204,400,Yes
36844826,6733,2419,2419,10200204,400,Yes
36762529,6372,2502,2502,10200204,400,Yes
37009299,7023,2481,2481,10200204,400,Yes
37089591,8015,2214,2214,10200204,400,Yes
37272439,7153,2431,2431,10200204,400,Yes
37011262,6954,2314,2314,10200204,400,Yes
37456600,6933,2684,2684,10200204,400,Yes
36881726,6753,2648,2648,10200204,400,Yes
36941388,6993,2792,2792,10200204,400,Yes
36993678,7514,2659,2659,10200204,400,Yes
37010971,7625,2537,2537,10200204,400,Yes
37139154,7073,2543,2543,10200204,400,Yes
38658575,7133,2441,2441,10200204,400,Yes
37002855,6463,2244,2244,10200204,400,Yes
37982779,7484,2654,2654,10200204,400,Yes
37710381,7985,2296,2296,10200204,400,Yes
37247982,7173,2409,2409,10200204,400,Yes
37301694,7915,2406,2406,10200204,400,Yes
38456480,7374,2627,2627,10200204,400,Yes
37276897,7133,2471,2471,10200204,400,Yes
37220981,7223,2666,2666,10200204,400,Yes
37261117,7795,2938,2938,10200204,400,Yes
37450688,7975,2687,2687,10200204,400,Yes
37465114,7043,2327,2327,10200204,400,Yes
37296013,7354,2664,2664,10200204,400,Yes
37628165,7123,2536,2536,10200204,400,Yes
37232382,7494,2473,2473,10200204,400,Yes
38227836,7795,2618,2618,10200204,400,Yes
37233685,7745,2307,2307,10200204,400,Yes
37238744,7464,2671,2671,10200204,400,Yes
37110110,7444,2421,2421,10200204,400,Yes
37801294,8446,2820,2820,10200204,400,Yes
37344295,7775,2397,2397,10200204,400,Yes
37140747,6963,2586,2586,10200204,400,Yes
37056266,7244,2613,2613,10200204,400,Yes
36997154,6843,2939,2939,10200204,400,Yes
38775707,7454,2336,2336,10200204,400,Yes
36884219,7184,2419,2419,10200204,400,Yes
36950195,6382,2640,2640,10200204,400,Yes
37014256,7524,2587,2587,10200204,400,Yes
37029606,6843,2523,2523,10200204,400,Yes
37208696,7505,2410,2410,10200204,400,Yes
37431280,7294,2226,2226,10200204,400,Yes
37034805,7344,2562,2562,10200204,400,Yes
37164772,7084,2629,2629,10200204,400,Yes
37014768,6222,2391,2391,10200204,400,Yes
37020558,6682,2553,2553,10200204,400,Yes
36987035,6081,2404,2404,10200204,400,Yes
36971475,7544,2530,2530,10200204,400,Yes
37215369,6983,2629,2629,10200204,400,Yes
37025037,7635,2326,2326,10200204,400,Yes
37138101,6903,2590,2590,10200204,400,Yes
37060936,6873,2801,2801,10200204,400,Yes
37078298,7665,2352,2352,10200204,400,Yes
37295942,7294,2594,2594,10200204,400,Yes
37868181,7815,2490,2490,10200204,400,Yes
37328103,7905,2440,2440,10200204,400,Yes
37376256,7304,2178,2178,10200204,400,Yes
37224877,7263,2542,2542,10200204,400,Yes
37037240,6813,2258,2258,10200204,400,Yes
37018033,8096,2725,2725,10200204,400,Yes
38488089,7644,2522,2522,10200204,400,Yes
36906801,6653,2403,2403,10200204,400,Yes
36812633,6642,2831,2831,10200204,400,Yes
37140075,6753,2457,2457,10200204,400,Yes
37041939,6793,2622,2622,10200204,400,Yes
37496473,7104,1991,1991,10200204,400,Yes
36788978,6873,2828,2828,10200204,400,Yes
36937289,6733,2441,2441,10200204,400,Yes
36880782,6713,2513,2513,10200204,400,Yes
40712370,7775,2627,2627,10200204,400,Yes
37248742,7253,2418,2418,10200204,400,Yes
36988307,7073,2339,2339,10200204,400,Yes
37192666,7374,2201,2201,10200204,400,Yes
37041507,6732,2234,2234,10200204,400,Yes
37053510,7274,2401,2401,10200204,400,Yes
37052178,7555,2239,2239,10200204,400,Yes
37838594,7494,2466,2466,10200204,400,Yes
37480172,7976,2693,2693,10200204,400,Yes
39096807,7605,2259,2259,10200204,400,Yes
38479302,8126,2756,2756,10200204,400,Yes
38166187,7655,2392,2392,10200204,400,Yes
37805691,7424,2870,2870,10200204,400,Yes
37342249,7554,2267,2267,10200204,400,Yes
37568830,6943,2724,2724,10200204,400,Yes
37426750,6362,2308,2308,10200204,400,Yes
37077926,7123,2731,2731,10200204,400,Yes
37164862,7054,2446,2446,10200204,400,Yes
37697194,7104,2211,2211,10200204,400,Yes
37635908,7124,2409,2409,10200204,400,Yes
37355354,6733,2517,2517,10200204,400,Yes
38242421,6803,2553,2553,10200204,400,Yes
36988576,7053,2416,2416,10200204,400,Yes
37251636,6773,2797,2797,10200204,400,Yes
37212362,7324,2871,2871,10200204,400,Yes
36893747,6552,2557,2557,10200204,400,Yes
37068599,6743,2513,2513,10200204,400,Yes
36952077,7895,2499,2499,10200204,400,Yes
37038432,7073,2676,2676,10200204,400,Yes
37407513,7425,2550,2550,10200204,400,Yes
38146659,6763,2611,2611,10200204,400,Yes
43186736,8065,2577,2577,10200204,400,Yes
39263444,8927,2681,2681,10200204,400,Yes
39094953,8637,2370,2370,10200204,400,Yes
40107689,8697,2555,2555,10200204,400,Yes
40899545,12684,2564,2564,10200204,400,Yes
39964848,7835,2450,2450,10200204,400,Yes
38595212,7514,2922,2922,10200204,400,Yes
37841869,6973,2671,2671,10200204,400,Yes
37864312,7354,2411,2411,10200204,400,Yes
38200401,7945,2453,2453,10200204,400,Yes
37311851,7334,2314,2314,10200204,400,Yes
38215660,7735,2373,2373,10200204,400,Yes
38756378,7585,2216,2216,10200204,400,Yes
38396444,6743,2635,2635,10200204,400,Yes
38131970,6743,2421,2421,10200204,400,Yes
37475181,7043,2680,2680,10200204,400,Yes
37748952,6813,2861,2861,10200204,400,Yes
37663970,7384,2606,2606,10200204,400,Yes
36849782,6642,2620,2620,10200204,400,Yes
37005557,7174,2529,2529,10200204,400,Yes
37647048,7474,2374,2374,10200204,400,Yes
37724946,7344,2413,2413,10200204,400,Yes
37492555,6502,2734,2734,10200204,400,Yes
37936920,7344,2488,2488,10200204,400,Yes
37374489,6302,2470,2470,10200204,400,Yes
37563460,7514,2716,2716,10200204,400,Yes
37522311,6813,2215,2215,10200204,400,Yes
37313113,6984,2565,2565,10200204,400,Yes
37843802,7224,2662,2662,10200204,400,Yes
36862104,6473,2518,2518,10200204,400,Yes
37055403,7133,2496,2496,10200204,400,Yes
37074429,6843,2537,2537,10200204,400,Yes
37001991,6663,2782,2782,10200204,400,Yes
36928482,6803,2719,2719,10200204,400,Yes
37137659,7033,2274,2274,10200204,400,Yes
37152928,6573,2748,2748,10200204,400,Yes
37025426,7114,2239,2239,10200204,400,Yes
37134082,6442,2415,2415,10200204,400,Yes
37349883,7394,2265,2265,10200204,400,Yes
37261744,7014,2676,2676,10200204,400,Yes
37229012,6923,2619,2619,10200204,400,Yes
37150863,6894,2133,2133,10200204,400,Yes
37992214,7735,2205,2205,10200204,400,Yes
37185639,6873,2436,2436,10200204,400,Yes
37278196,7044,2515,2515,10200204,400,Yes
37144432,7023,2499,2499,10200204,400,Yes
48490633,11682,2278,2278,10200204,400,Yes
42292553,7745,2396,2396,10200204,400,Yes
45010092,8336,2473,2473,10200204,400,Yes
38764954,7695,3126,3126,10200204,400,Yes
39460086,8306,2354,2354,10200204,400,Yes
38851989,8086,2554,2554,10200204,400,Yes
37741787,7143,2291,2291,10200204,400,Yes
37720257,7314,2488,2488,10200204,400,Yes
38666727,7956,2297,2297,10200204,400,Yes
37355372,7535,2343,2343,10200204,400,Yes
37340464,7745,2097,2097,10200204,400,Yes
37683206,7354,2682,2682,10200204,400,Yes
38329726,7374,2284,2284,10200204,400,Yes
37184447,6893,2713,2713,10200204,400,Yes
38045295,7104,2330,2330,10200204,400,Yes
38204919,7665,2012,2012,10200204,400,Yes
37344732,7545,2255,2255,10200204,400,Yes
37178516,7504,2600,2600,10200204,400,Yes
38772868,7444,2479,2479,10200204,400,Yes
37136916,6523,2936,2936,10200204,400,Yes
37190498,8035,2467,2467,10200204,400,Yes
46262543,10941,2474,2474,10200204,400,Yes
41199804,8246,2889,2889,10200204,400,Yes
38255824,11702,2506,2506,10200204,400,Yes
37283745,7424,2550,2550,10200204,400,Yes
40200985,7735,2535,2535,10200204,400,Yes
37256093,6873,2105,2105,10200204,400,Yes
37129652,6883,2353,2353,10200204,400,Yes
37808574,6983,2137,2137,10200204,400,Yes
36920274,6984,2497,2497,10200204,400,Yes
37006929,6683,2583,2583,10200204,400,Yes
37127949,6222,2493,2493,10200204,400,Yes
36980258,6743,2705,2705,10200204,400,Yes
37404476,7063,2624,2624,10200204,400,Yes
37716228,7595,2511,2511,10200204,400,Yes
37142647,7103,2465,2465,10200204,400,Yes
37027488,6993,2463,2463,10200204,400,Yes
37135885,7685,2922,2922,10200204,400,Yes
37097401,7004,2412,2412,10200204,400,Yes
37411449,7985,2211,2211,10200204,400,Yes
37483286,7003,2372,2372,10200204,400,Yes
36931005,7274,2057,2057,10200204,400,Yes
37034762,7204,2801,2801,10200204,400,Yes
37679889,7264,2672,2672,10200204,400,Yes
37549311,7354,2799,2799,10200204,400,Yes
37484828,7043,2492,2492,10200204,400,Yes
37131877,7304,2291,2291,10200204,400,Yes
37702582,7364,2403,2403,10200204,400,Yes
37547737,7564,2699,2699,10200204,400,Yes
37253778,7013,2492,2492,10200204,400,Yes
37300066,7133,2301,2301,10200204,400,Yes
37088443,6723,2872,2872,10200204,400,Yes
38025776,8025,2440,2440,10200204,400,Yes
37891922,6382,3080,3080,10200204,400,Yes
37241725,7104,2317,2317,10200204,400,Yes
37056533,6703,2537,2537,10200204,400,Yes
38490230,6733,2783,2783,10200204,400,Yes
38101691,7364,2589,2589,10200204,400,Yes
37180418,6813,2251,2251,10200204,400,Yes
37010896,6974,2376,2376,10200204,400,Yes
37179176,7424,2571,2571,10200204,400,Yes
37640354,6933,2609,2609,10200204,400,Yes
38356796,6944,2436,2436,10200204,400,Yes
37904566,6843,2062,2062,10200204,400,Yes
37501579,7414,2508,2508,10200204,400,Yes
38185861,7895,2297,2297,10200204,400,Yes
39063179,10149,2328,2328,10200204,400,Yes
40766229,7955,2709,2709,10200204,400,Yes
37706900,8055,2589,2589,10200204,400,Yes
37514775,6662,2518,2518,10200204,400,Yes
37161522,7234,2584,2584,10200204,400,Yes
37108512,6713,3011,3011,10200204,400,Yes
37339701,7504,2143,2143,10200204,400,Yes
37316878,6903,2200,2200,10200204,400,Yes
38459130,8055,2330,2330,10200204,400,Yes
38014294,7214,2572,2572,10200204,400,Yes
37842557,7604,2547,2547,10200204,400,Yes
37310725,7485,2491,2491,10200204,400,Yes
37631716,7083,2465,2465,10200204,400,Yes
37338188,7203,2439,2439,10200204,400,Yes
37676331,7835,2441,2441,10200204,400,Yes
38184167,8296,2689,2689,10200204,400,Yes
38129944,7494,2721,2721,10200204,400,Yes
37509915,7073,2612,2612,10200204,400,Yes
37823100,7184,2370,2370,10200204,400,Yes
37573095,6913,2679,2679,10200204,400,Yes
38535756,7554,2876,2876,10200204,400,Yes
39591083,7705,2104,2104,10200204,400,Yes
41281839,8246,2767,2767,10200204,400,Yes
37465881,7004,2598,2598,10200204,400,Yes
37055300,7364,2756,2756,10200204,400,Yes
37116065,6934,2573,2573,10200204,400,Yes
37831196,6763,2778,2778,10200204,400,Yes
38052596,7765,2312,2312,10200204,400,Yes
38269239,7855,2611,2611,10200204,400,Yes
38550403,7083,2408,2408,10200204,400,Yes
37260961,6843,2706,2706,10200204,400,Yes
37067433,7004,2778,2778,10200204,400,Yes
37172953,6953,3030,3030,10200204,400,Yes
37278613,6913,2361,2361,10200204,400,Yes
38752868,7404,2561,2561,10200204,400,Yes
38141015,7615,2601,2601,10200204,400,Yes
38391671,7024,2549,2549,10200204,400,Yes
38231065,6954,2737,2737,10200204,400,Yes
37029160,6873,2921,2921,10200204,400,Yes
37087591,6763,2687,2687,10200204,400,Yes
37068945,6713,2577,2577,10200204,400,Yes
36797248,6843,2347,2347,10200204,400,Yes
38544832,8526,2384,2384,10200204,400,Yes
37376801,7745,2454,2454,10200204,400,Yes
37399103,7234,2177,2177,10200204,400,Yes
37118389,6884,2316,2316,10200204,400,Yes
36970147,7094,2404,2404,10200204,400,Yes
36977181,6883,2575,2575,10200204,400,Yes
36962643,6884,2424,2424,10200204,400,Yes
36789594,7013,2661,2661,10200204,400,Yes
36887400,10550,2538,2538,10200204,400,Yes
37064837,7014,2546,2546,10200204,400,Yes
36958635,7224,2822,2822,10200204,400,Yes
37103551,7444,2745,2745,10200204,400,Yes
36924020,6542,2601,2601,10200204,400,Yes
37001286,6332,2410,2410,10200204,400,Yes
37099844,6793,2039,2039,10200204,400,Yes
36791979,6682,2565,2565,10200204,400,Yes
37806407,6693,2331,2331,10200204,400,Yes
37387461,6713,2740,2740,10200204,400,Yes
37104342,6963,2793,2793,10200204,400,Yes
37234630,7955,2395,2395,10200204,400,Yes
37593863,7204,2394,2394,10200204,400,Yes
37240491,7043,2099,2099,10200204,400,Yes
37296187,7334,2687,2687,10200204,400,Yes
37598562,7734,2670,2670,10200204,400,Yes
37957324,7254,2632,2632,10200204,400,Yes
38898334,8687,2409,2409,10200204,400,Yes
